#ValeursProches.dat
#QP puissance gauss-seidel
0.10690000000000204 60 16
0.10700000000000204 60 16
0.10710000000000204 60 16
0.10720000000000204 60 16
0.10730000000000205 60 16
0.10740000000000205 60 16
0.10750000000000205 60 16
0.10760000000000206 59 16
0.10770000000000206 59 16
0.10780000000000206 59 16
0.10790000000000206 59 16
0.10800000000000207 59 16
0.10810000000000207 59 16
0.10820000000000207 59 16
0.10830000000000208 59 16
0.10840000000000208 59 16
0.10850000000000208 59 16
0.10860000000000208 59 16
0.10870000000000209 59 16
0.10880000000000209 59 16
0.10890000000000209 59 16
0.1090000000000021 59 16
0.1091000000000021 59 16
0.1092000000000021 59 16
0.1093000000000021 59 16
0.1094000000000021 58 16
0.10950000000000211 58 16
0.10960000000000211 58 16
0.10970000000000212 58 16
0.10980000000000212 58 16
0.10990000000000212 58 16
0.11000000000000212 58 16
0.11010000000000213 58 16
0.11020000000000213 58 16
0.11030000000000213 58 16
0.11040000000000214 58 16
0.11050000000000214 58 16
0.11060000000000214 58 16
0.11070000000000214 58 16
0.11080000000000215 58 16
0.11090000000000215 58 16
0.11100000000000215 58 16
0.11110000000000216 58 16
0.11120000000000216 58 16
0.11130000000000216 58 16
0.11140000000000216 57 16
0.11150000000000217 57 16
0.11160000000000217 57 16
0.11170000000000217 57 16
0.11180000000000218 57 16
0.11190000000000218 57 16
0.11200000000000218 57 16
0.11210000000000218 57 16
0.11220000000000219 57 16
0.11230000000000219 57 16
0.11240000000000219 57 16
0.1125000000000022 57 16
0.1126000000000022 57 16
0.1127000000000022 57 16
0.1128000000000022 57 16
0.1129000000000022 57 16
0.11300000000000221 57 16
0.11310000000000221 57 16
0.11320000000000222 57 16
0.11330000000000222 57 16
0.11340000000000222 56 16
0.11350000000000222 56 16
0.11360000000000223 56 16
0.11370000000000223 56 16
0.11380000000000223 56 16
0.11390000000000224 56 16
0.11400000000000224 56 16
0.11410000000000224 56 16
0.11420000000000224 56 16
0.11430000000000225 56 16
0.11440000000000225 56 16
0.11450000000000225 56 16
0.11460000000000226 56 16
0.11470000000000226 56 16
0.11480000000000226 56 16
0.11490000000000226 56 16
0.11500000000000227 56 16
0.11510000000000227 56 16
0.11520000000000227 56 16
0.11530000000000228 56 16
0.11540000000000228 56 16
0.11550000000000228 55 16
0.11560000000000228 55 16
0.11570000000000229 55 16
0.11580000000000229 55 16
0.11590000000000229 55 16
0.1160000000000023 55 16
0.1161000000000023 55 16
0.1162000000000023 55 16
0.1163000000000023 55 16
0.11640000000000231 55 16
0.11650000000000231 55 16
0.11660000000000231 55 16
0.11670000000000232 55 16
0.11680000000000232 55 16
0.11690000000000232 55 16
0.11700000000000232 55 16
0.11710000000000233 55 16
0.11720000000000233 55 16
0.11730000000000233 55 16
0.11740000000000234 55 16
0.11750000000000234 55 16
0.11760000000000234 54 16
0.11770000000000234 54 16
0.11780000000000235 54 16
0.11790000000000235 54 16
0.11800000000000235 54 16
0.11810000000000236 54 16
0.11820000000000236 54 16
0.11830000000000236 54 16
0.11840000000000236 54 16
0.11850000000000237 54 16
0.11860000000000237 54 16
0.11870000000000237 54 16
0.11880000000000238 54 16
0.11890000000000238 54 16
0.11900000000000238 54 16
0.11910000000000238 54 16
0.11920000000000239 54 16
0.11930000000000239 54 16
0.1194000000000024 54 16
0.1195000000000024 54 16
0.1196000000000024 54 16
0.1197000000000024 54 16
0.1198000000000024 53 16
0.11990000000000241 53 16
0.12000000000000241 53 16
0.12010000000000241 53 16
0.12020000000000242 53 16
0.12030000000000242 53 16
0.12040000000000242 53 16
0.12050000000000242 53 16
0.12060000000000243 53 16
0.12070000000000243 53 16
0.12080000000000243 53 16
0.12090000000000244 53 16
0.12100000000000244 53 16
0.12110000000000244 53 16
0.12120000000000244 53 16
0.12130000000000245 53 16
0.12140000000000245 53 16
0.12150000000000245 53 16
0.12160000000000246 53 16
0.12170000000000246 53 16
0.12180000000000246 53 16
0.12190000000000246 53 16
0.12200000000000247 53 16
0.12210000000000247 53 16
0.12220000000000247 52 16
0.12230000000000248 52 16
0.12240000000000248 52 16
0.12250000000000248 52 16
0.12260000000000248 52 16
0.12270000000000249 52 16
0.12280000000000249 52 16
0.1229000000000025 52 16
0.1230000000000025 52 16
0.1231000000000025 52 16
0.1232000000000025 52 16
0.1233000000000025 52 16
0.12340000000000251 52 16
0.12350000000000251 52 16
0.12360000000000251 52 16
0.12370000000000252 52 16
0.12380000000000252 52 16
0.12390000000000252 52 16
0.12400000000000252 52 16
0.12410000000000253 52 16
0.12420000000000253 52 16
0.12430000000000253 52 16
0.12440000000000254 52 16
0.12450000000000254 52 16
0.12460000000000254 51 16
0.12470000000000254 51 16
0.12480000000000255 51 16
0.12490000000000255 51 16
0.12500000000000255 51 16
0.12510000000000254 51 16
0.12520000000000253 51 16
0.12530000000000252 51 16
0.1254000000000025 51 16
0.1255000000000025 51 16
0.1256000000000025 51 16
0.12570000000000248 51 16
0.12580000000000247 51 16
0.12590000000000245 51 16
0.12600000000000244 51 16
0.12610000000000243 51 16
0.12620000000000242 51 16
0.1263000000000024 51 16
0.1264000000000024 51 16
0.1265000000000024 51 16
0.12660000000000238 51 16
0.12670000000000237 51 16
0.12680000000000236 51 16
0.12690000000000234 51 16
0.12700000000000233 51 16
0.12710000000000232 50 16
0.1272000000000023 50 16
0.1273000000000023 50 16
0.1274000000000023 50 16
0.12750000000000228 50 16
0.12760000000000227 50 16
0.12770000000000226 50 16
0.12780000000000225 50 16
0.12790000000000223 50 16
0.12800000000000222 50 16
0.1281000000000022 50 16
0.1282000000000022 50 16
0.1283000000000022 50 16
0.12840000000000218 50 16
0.12850000000000217 50 16
0.12860000000000216 50 16
0.12870000000000215 50 16
0.12880000000000214 50 16
0.12890000000000212 50 16
0.1290000000000021 50 16
0.1291000000000021 50 16
0.1292000000000021 50 16
0.12930000000000208 50 16
0.12940000000000207 50 15
0.12950000000000206 50 15
0.12960000000000205 50 15
0.12970000000000204 49 15
0.12980000000000202 49 15
0.129900000000002 49 15
0.130000000000002 49 15
0.130100000000002 49 15
0.13020000000000198 49 15
0.13030000000000197 49 15
0.13040000000000196 49 15
0.13050000000000195 49 15
0.13060000000000194 49 15
0.13070000000000193 49 15
0.13080000000000191 49 15
0.1309000000000019 49 15
0.1310000000000019 49 15
0.13110000000000188 49 15
0.13120000000000187 49 15
0.13130000000000186 49 15
0.13140000000000185 49 15
0.13150000000000184 49 15
0.13160000000000183 49 15
0.13170000000000182 49 15
0.1318000000000018 49 15
0.1319000000000018 49 15
0.13200000000000178 49 15
0.13210000000000177 49 15
0.13220000000000176 49 15
0.13230000000000175 49 15
0.13240000000000174 48 15
0.13250000000000173 48 15
0.13260000000000172 48 15
0.1327000000000017 48 15
0.1328000000000017 48 15
0.13290000000000168 48 15
0.13300000000000167 48 15
0.13310000000000166 48 15
0.13320000000000165 48 15
0.13330000000000164 48 15
0.13340000000000163 48 15
0.13350000000000162 48 15
0.1336000000000016 48 15
0.1337000000000016 48 15
0.13380000000000158 48 15
0.13390000000000157 48 15
0.13400000000000156 48 15
0.13410000000000155 48 15
0.13420000000000154 48 15
0.13430000000000153 48 15
0.13440000000000152 48 15
0.1345000000000015 48 15
0.1346000000000015 48 15
0.13470000000000149 48 15
0.13480000000000147 48 15
0.13490000000000146 48 15
0.13500000000000145 48 15
0.13510000000000144 48 15
0.13520000000000143 48 15
0.13530000000000142 47 15
0.1354000000000014 47 15
0.1355000000000014 47 15
0.13560000000000139 47 15
0.13570000000000138 47 15
0.13580000000000136 47 15
0.13590000000000135 47 15
0.13600000000000134 47 15
0.13610000000000133 47 15
0.13620000000000132 47 15
0.1363000000000013 47 15
0.1364000000000013 47 15
0.1365000000000013 47 15
0.13660000000000128 47 15
0.13670000000000126 47 15
0.13680000000000125 47 15
0.13690000000000124 47 15
0.13700000000000123 47 15
0.13710000000000122 47 15
0.1372000000000012 47 15
0.1373000000000012 47 15
0.1374000000000012 47 15
0.13750000000000118 47 15
0.13760000000000117 47 15
0.13770000000000115 47 15
0.13780000000000114 47 15
0.13790000000000113 47 15
0.13800000000000112 47 15
0.1381000000000011 47 15
0.1382000000000011 46 15
0.1383000000000011 46 15
0.13840000000000108 46 15
0.13850000000000107 46 15
0.13860000000000106 46 15
0.13870000000000104 46 15
0.13880000000000103 46 15
0.13890000000000102 46 15
0.139000000000001 46 15
0.139100000000001 46 15
0.139200000000001 46 15
0.13930000000000098 46 15
0.13940000000000097 46 15
0.13950000000000096 46 15
0.13960000000000095 46 15
0.13970000000000093 46 15
0.13980000000000092 46 15
0.1399000000000009 46 15
0.1400000000000009 46 15
0.1401000000000009 46 15
0.14020000000000088 46 15
0.14030000000000087 46 15
0.14040000000000086 46 15
0.14050000000000085 46 15
0.14060000000000084 46 15
0.14070000000000082 46 15
0.1408000000000008 46 15
0.1409000000000008 46 15
0.1410000000000008 46 15
0.14110000000000078 46 15
0.14120000000000077 46 15
0.14130000000000076 45 15
0.14140000000000075 45 15
0.14150000000000074 45 15
0.14160000000000073 45 15
0.14170000000000071 45 15
0.1418000000000007 45 15
0.1419000000000007 45 15
0.14200000000000068 45 15
0.14210000000000067 45 15
0.14220000000000066 45 15
0.14230000000000065 45 15
0.14240000000000064 45 15
0.14250000000000063 45 15
0.14260000000000062 45 15
0.1427000000000006 45 15
0.1428000000000006 45 15
0.14290000000000058 45 15
0.14300000000000057 45 15
0.14310000000000056 45 15
0.14320000000000055 45 15
0.14330000000000054 45 15
0.14340000000000053 45 15
0.14350000000000052 45 15
0.1436000000000005 45 15
0.1437000000000005 45 15
0.14380000000000048 45 15
0.14390000000000047 45 15
0.14400000000000046 45 15
0.14410000000000045 45 15
0.14420000000000044 45 15
0.14430000000000043 45 15
0.14440000000000042 45 15
0.1445000000000004 45 15
0.1446000000000004 44 15
0.14470000000000038 44 15
0.14480000000000037 44 15
0.14490000000000036 44 15
0.14500000000000035 44 15
0.14510000000000034 44 15
0.14520000000000033 44 15
0.14530000000000032 44 15
0.1454000000000003 44 15
0.1455000000000003 44 15
0.14560000000000028 44 15
0.14570000000000027 44 15
0.14580000000000026 44 15
0.14590000000000025 44 15
0.14600000000000024 44 15
0.14610000000000023 44 15
0.14620000000000022 44 15
0.1463000000000002 44 15
0.1464000000000002 44 15
0.14650000000000019 44 15
0.14660000000000017 44 15
0.14670000000000016 44 15
0.14680000000000015 44 15
0.14690000000000014 44 15
0.14700000000000013 44 15
0.14710000000000012 44 15
0.1472000000000001 44 15
0.1473000000000001 44 15
0.1474000000000001 44 15
0.14750000000000008 44 15
0.14760000000000006 44 15
0.14770000000000005 44 15
0.14780000000000004 44 15
0.14790000000000003 44 15
0.14800000000000002 43 15
0.1481 43 15
0.1482 43 15
0.1483 43 15
0.14839999999999998 43 15
0.14849999999999997 43 15
0.14859999999999995 43 15
0.14869999999999994 43 15
0.14879999999999993 43 15
0.14889999999999992 43 15
0.1489999999999999 43 15
0.1490999999999999 43 15
0.1491999999999999 43 15
0.14929999999999988 43 15
0.14939999999999987 43 15
0.14949999999999986 43 15
0.14959999999999984 43 15
0.14969999999999983 43 15
0.14979999999999982 43 15
0.1498999999999998 43 15
0.1499999999999998 43 15
0.1500999999999998 43 15
0.15019999999999978 43 15
0.15029999999999977 43 15
0.15039999999999976 43 15
0.15049999999999975 43 15
0.15059999999999973 43 15
0.15069999999999972 43 15
0.1507999999999997 43 15
0.1508999999999997 43 15
0.1509999999999997 43 15
0.15109999999999968 43 15
0.15119999999999967 43 15
0.15129999999999966 43 15
0.15139999999999965 43 15
0.15149999999999963 42 15
0.15159999999999962 42 15
0.1516999999999996 42 15
0.1517999999999996 42 15
0.1518999999999996 42 15
0.15199999999999958 42 15
0.15209999999999957 42 15
0.15219999999999956 42 15
0.15229999999999955 42 15
0.15239999999999954 42 15
0.15249999999999952 42 15
0.1525999999999995 42 15
0.1526999999999995 42 15
0.1527999999999995 42 15
0.15289999999999948 42 15
0.15299999999999947 42 15
0.15309999999999946 42 15
0.15319999999999945 42 15
0.15329999999999944 42 15
0.15339999999999943 42 15
0.15349999999999941 42 15
0.1535999999999994 42 15
0.1536999999999994 42 15
0.15379999999999938 42 15
0.15389999999999937 42 15
0.15399999999999936 42 15
0.15409999999999935 42 15
0.15419999999999934 42 15
0.15429999999999933 42 15
0.15439999999999932 42 15
0.1544999999999993 42 15
0.1545999999999993 42 15
0.15469999999999928 42 15
0.15479999999999927 42 15
0.15489999999999926 42 15
0.15499999999999925 42 15
0.15509999999999924 42 15
0.15519999999999923 41 15
0.15529999999999922 41 15
0.1553999999999992 41 15
0.1554999999999992 41 15
0.15559999999999918 41 15
0.15569999999999917 41 15
0.15579999999999916 41 15
0.15589999999999915 41 15
0.15599999999999914 41 15
0.15609999999999913 41 15
0.15619999999999912 41 15
0.1562999999999991 41 15
0.1563999999999991 41 15
0.15649999999999908 41 15
0.15659999999999907 41 15
0.15669999999999906 41 15
0.15679999999999905 41 15
0.15689999999999904 41 15
0.15699999999999903 41 15
0.15709999999999902 41 15
0.157199999999999 41 15
0.157299999999999 41 15
0.15739999999999899 41 15
0.15749999999999897 41 15
0.15759999999999896 41 15
0.15769999999999895 41 15
0.15779999999999894 41 15
0.15789999999999893 41 15
0.15799999999999892 41 15
0.1580999999999989 41 15
0.1581999999999989 41 15
0.15829999999999889 41 15
0.15839999999999888 41 15
0.15849999999999886 41 15
0.15859999999999885 41 15
0.15869999999999884 41 15
0.15879999999999883 41 15
0.15889999999999882 41 15
0.1589999999999988 41 15
0.1590999999999988 41 15
0.1591999999999988 40 15
0.15929999999999878 40 15
0.15939999999999876 40 15
0.15949999999999875 40 15
0.15959999999999874 40 15
0.15969999999999873 40 15
0.15979999999999872 40 15
0.1598999999999987 40 15
0.1599999999999987 40 15
0.1600999999999987 40 15
0.16019999999999868 40 15
0.16029999999999867 40 15
0.16039999999999865 40 15
0.16049999999999864 40 15
0.16059999999999863 40 15
0.16069999999999862 40 15
0.1607999999999986 40 15
0.1608999999999986 40 15
0.1609999999999986 40 15
0.16109999999999858 40 15
0.16119999999999857 40 15
0.16129999999999856 40 15
0.16139999999999854 40 15
0.16149999999999853 40 15
0.16159999999999852 40 15
0.1616999999999985 40 15
0.1617999999999985 40 15
0.1618999999999985 40 15
0.16199999999999848 40 15
0.16209999999999847 40 15
0.16219999999999846 40 15
0.16229999999999845 40 15
0.16239999999999843 40 15
0.16249999999999842 40 15
0.1625999999999984 40 15
0.1626999999999984 40 15
0.1627999999999984 40 15
0.16289999999999838 40 15
0.16299999999999837 40 15
0.16309999999999836 40 15
0.16319999999999835 40 15
0.16329999999999834 39 15
0.16339999999999832 39 15
0.1634999999999983 39 15
0.1635999999999983 39 15
0.1636999999999983 39 15
0.16379999999999828 39 15
0.16389999999999827 39 15
0.16399999999999826 39 15
0.16409999999999825 39 15
0.16419999999999824 39 15
0.16429999999999823 39 15
0.16439999999999821 39 15
0.1644999999999982 39 15
0.1645999999999982 39 15
0.16469999999999818 39 15
0.16479999999999817 39 15
0.16489999999999816 39 15
0.16499999999999815 39 15
0.16509999999999814 39 15
0.16519999999999813 39 15
0.16529999999999812 39 15
0.1653999999999981 39 15
0.1654999999999981 39 15
0.16559999999999808 39 15
0.16569999999999807 39 15
0.16579999999999806 39 15
0.16589999999999805 39 15
0.16599999999999804 39 15
0.16609999999999803 39 15
0.16619999999999802 39 15
0.166299999999998 39 15
0.166399999999998 39 15
0.16649999999999798 39 15
0.16659999999999797 39 15
0.16669999999999796 39 15
0.16679999999999795 39 15
0.16689999999999794 39 15
0.16699999999999793 39 15
0.16709999999999792 39 15
0.1671999999999979 39 15
0.1672999999999979 39 15
0.16739999999999788 39 15
0.16749999999999787 39 15
0.16759999999999786 38 15
0.16769999999999785 38 15
0.16779999999999784 38 15
0.16789999999999783 38 15
0.16799999999999782 38 15
0.1680999999999978 38 15
0.1681999999999978 38 15
0.16829999999999778 38 15
0.16839999999999777 38 15
0.16849999999999776 38 15
0.16859999999999775 38 15
0.16869999999999774 38 15
0.16879999999999773 38 15
0.16889999999999772 38 15
0.1689999999999977 38 15
0.1690999999999977 38 15
0.16919999999999769 38 15
0.16929999999999767 38 15
0.16939999999999766 38 15
0.16949999999999765 38 15
0.16959999999999764 38 15
0.16969999999999763 38 15
0.16979999999999762 38 15
0.1698999999999976 38 15
0.1699999999999976 38 15
0.1700999999999976 38 15
0.17019999999999758 38 15
0.17029999999999756 38 15
0.17039999999999755 38 15
0.17049999999999754 38 15
0.17059999999999753 38 15
0.17069999999999752 38 15
0.1707999999999975 38 15
0.1708999999999975 38 15
0.1709999999999975 38 15
0.17109999999999748 38 15
0.17119999999999747 38 15
0.17129999999999745 38 15
0.17139999999999744 38 15
0.17149999999999743 38 15
0.17159999999999742 38 15
0.1716999999999974 38 15
0.1717999999999974 38 15
0.1718999999999974 38 15
0.17199999999999738 38 15
0.17209999999999737 38 15
0.17219999999999736 37 15
0.17229999999999734 37 15
0.17239999999999733 37 15
0.17249999999999732 37 14
0.1725999999999973 37 14
0.1726999999999973 37 14
0.1727999999999973 37 14
0.17289999999999728 37 14
0.17299999999999727 37 14
0.17309999999999726 37 14
0.17319999999999725 37 14
0.17329999999999723 37 14
0.17339999999999722 37 14
0.1734999999999972 37 14
0.1735999999999972 37 14
0.1736999999999972 37 14
0.17379999999999718 37 14
0.17389999999999717 37 14
0.17399999999999716 37 14
0.17409999999999715 37 14
0.17419999999999713 37 14
0.17429999999999712 37 14
0.1743999999999971 37 14
0.1744999999999971 37 14
0.1745999999999971 37 14
0.17469999999999708 37 14
0.17479999999999707 37 14
0.17489999999999706 37 14
0.17499999999999705 37 14
0.17509999999999704 37 14
0.17519999999999702 37 14
0.175299999999997 37 14
0.175399999999997 37 14
0.175499999999997 37 14
0.17559999999999698 37 14
0.17569999999999697 37 14
0.17579999999999696 37 14
0.17589999999999695 37 14
0.17599999999999694 37 14
0.17609999999999693 37 14
0.17619999999999691 37 14
0.1762999999999969 37 14
0.1763999999999969 37 14
0.17649999999999688 37 14
0.17659999999999687 37 14
0.17669999999999686 37 14
0.17679999999999685 37 14
0.17689999999999684 37 14
0.17699999999999683 36 14
0.17709999999999682 36 14
0.1771999999999968 36 14
0.1772999999999968 36 14
0.17739999999999678 36 14
0.17749999999999677 36 14
0.17759999999999676 36 14
0.17769999999999675 36 14
0.17779999999999674 36 14
0.17789999999999673 36 14
0.17799999999999672 36 14
0.1780999999999967 36 14
0.1781999999999967 36 14
0.17829999999999668 36 14
0.17839999999999667 36 14
0.17849999999999666 36 14
0.17859999999999665 36 14
0.17869999999999664 36 14
0.17879999999999663 36 14
0.17889999999999662 36 14
0.1789999999999966 36 14
0.1790999999999966 36 14
0.17919999999999658 36 14
0.17929999999999657 36 14
0.17939999999999656 36 14
0.17949999999999655 36 14
0.17959999999999654 36 14
0.17969999999999653 36 14
0.17979999999999652 36 14
0.1798999999999965 36 14
0.1799999999999965 36 14
0.18009999999999649 36 14
0.18019999999999647 36 14
0.18029999999999646 36 14
0.18039999999999645 36 14
0.18049999999999644 36 14
0.18059999999999643 36 14
0.18069999999999642 36 14
0.1807999999999964 36 14
0.1808999999999964 36 14
0.18099999999999639 36 14
0.18109999999999637 36 14
0.18119999999999636 36 14
0.18129999999999635 36 14
0.18139999999999634 36 14
0.18149999999999633 36 14
0.18159999999999632 36 14
0.1816999999999963 36 14
0.1817999999999963 36 14
0.1818999999999963 36 14
0.18199999999999628 36 14
0.18209999999999626 35 14
0.18219999999999625 35 14
0.18229999999999624 35 14
0.18239999999999623 35 14
0.18249999999999622 35 14
0.1825999999999962 35 14
0.1826999999999962 35 14
0.1827999999999962 35 14
0.18289999999999618 35 14
0.18299999999999617 35 14
0.18309999999999615 35 14
0.18319999999999614 35 14
0.18329999999999613 35 14
0.18339999999999612 35 14
0.1834999999999961 35 14
0.1835999999999961 35 14
0.1836999999999961 35 14
0.18379999999999608 35 14
0.18389999999999607 35 14
0.18399999999999606 35 14
0.18409999999999604 35 14
0.18419999999999603 35 14
0.18429999999999602 35 14
0.184399999999996 35 14
0.184499999999996 35 14
0.184599999999996 35 14
0.18469999999999598 35 14
0.18479999999999597 35 14
0.18489999999999596 35 14
0.18499999999999595 35 14
0.18509999999999593 35 14
0.18519999999999592 35 14
0.1852999999999959 35 14
0.1853999999999959 35 14
0.1854999999999959 35 14
0.18559999999999588 35 14
0.18569999999999587 35 14
0.18579999999999586 35 14
0.18589999999999585 35 14
0.18599999999999584 35 14
0.18609999999999582 35 14
0.1861999999999958 35 14
0.1862999999999958 35 14
0.1863999999999958 35 14
0.18649999999999578 35 14
0.18659999999999577 35 14
0.18669999999999576 35 14
0.18679999999999575 35 14
0.18689999999999574 35 14
0.18699999999999573 35 14
0.18709999999999571 35 14
0.1871999999999957 35 14
0.1872999999999957 35 14
0.18739999999999568 35 14
0.18749999999999567 34 14
0.18759999999999566 34 14
0.18769999999999565 34 14
0.18779999999999564 34 14
0.18789999999999563 34 14
0.18799999999999562 34 14
0.1880999999999956 34 14
0.1881999999999956 34 14
0.18829999999999558 34 14
0.18839999999999557 34 14
0.18849999999999556 34 14
0.18859999999999555 34 14
0.18869999999999554 34 14
0.18879999999999553 34 14
0.18889999999999552 34 14
0.1889999999999955 34 14
0.1890999999999955 34 14
0.18919999999999548 34 14
0.18929999999999547 34 14
0.18939999999999546 34 14
0.18949999999999545 34 14
0.18959999999999544 34 14
0.18969999999999543 34 14
0.18979999999999542 34 14
0.1898999999999954 34 14
0.1899999999999954 34 14
0.19009999999999538 34 14
0.19019999999999537 34 14
0.19029999999999536 34 14
0.19039999999999535 34 14
0.19049999999999534 34 14
0.19059999999999533 34 14
0.19069999999999532 34 14
0.1907999999999953 34 14
0.1908999999999953 34 14
0.19099999999999528 34 14
0.19109999999999527 34 14
0.19119999999999526 34 14
0.19129999999999525 34 14
0.19139999999999524 34 14
0.19149999999999523 34 14
0.19159999999999522 34 14
0.1916999999999952 34 14
0.1917999999999952 34 14
0.19189999999999519 34 14
0.19199999999999517 34 14
0.19209999999999516 34 14
0.19219999999999515 34 14
0.19229999999999514 34 14
0.19239999999999513 34 14
0.19249999999999512 34 14
0.1925999999999951 34 14
0.1926999999999951 34 14
0.1927999999999951 34 14
0.19289999999999508 34 14
0.19299999999999506 34 14
0.19309999999999505 34 14
0.19319999999999504 34 14
0.19329999999999503 33 14
0.19339999999999502 33 14
0.193499999999995 33 14
0.193599999999995 33 14
0.193699999999995 33 14
0.19379999999999498 33 14
0.19389999999999497 33 14
0.19399999999999495 33 14
0.19409999999999494 33 14
0.19419999999999493 33 14
0.19429999999999492 33 14
0.1943999999999949 33 14
0.1944999999999949 33 14
0.1945999999999949 33 14
0.19469999999999488 33 14
0.19479999999999487 33 14
0.19489999999999486 33 14
0.19499999999999484 33 14
0.19509999999999483 33 14
0.19519999999999482 33 14
0.1952999999999948 33 14
0.1953999999999948 33 14
0.1954999999999948 33 14
0.19559999999999478 33 14
0.19569999999999477 33 14
0.19579999999999476 33 14
0.19589999999999475 33 14
0.19599999999999473 33 14
0.19609999999999472 33 14
0.1961999999999947 33 14
0.1962999999999947 33 14
0.1963999999999947 33 14
0.19649999999999468 33 14
0.19659999999999467 33 14
0.19669999999999466 33 14
0.19679999999999465 33 14
0.19689999999999463 33 14
0.19699999999999462 33 14
0.1970999999999946 33 14
0.1971999999999946 33 14
0.1972999999999946 33 14
0.19739999999999458 33 14
0.19749999999999457 33 14
0.19759999999999456 33 14
0.19769999999999455 33 14
0.19779999999999454 33 14
0.19789999999999452 33 14
0.1979999999999945 33 14
0.1980999999999945 33 14
0.1981999999999945 33 14
0.19829999999999448 33 14
0.19839999999999447 33 14
0.19849999999999446 33 14
0.19859999999999445 33 14
0.19869999999999444 33 14
0.19879999999999443 33 14
0.19889999999999441 33 14
0.1989999999999944 33 14
0.1990999999999944 33 14
0.19919999999999438 33 14
0.19929999999999437 33 14
0.19939999999999436 32 14
0.19949999999999435 32 14
0.19959999999999434 32 14
0.19969999999999433 32 14
0.19979999999999432 32 14
0.1998999999999943 32 14
0.1999999999999943 32 14
0.20009999999999428 32 14
0.20019999999999427 32 14
0.20029999999999426 32 14
0.20039999999999425 32 14
0.20049999999999424 32 14
0.20059999999999423 32 14
0.20069999999999422 32 14
0.2007999999999942 32 14
0.2008999999999942 32 14
0.20099999999999418 32 14
0.20109999999999417 32 14
0.20119999999999416 32 14
0.20129999999999415 32 14
0.20139999999999414 32 14
0.20149999999999413 32 14
0.20159999999999412 32 14
0.2016999999999941 32 14
0.2017999999999941 32 14
0.20189999999999408 32 14
0.20199999999999407 32 14
0.20209999999999406 32 14
0.20219999999999405 32 14
0.20229999999999404 32 14
0.20239999999999403 32 14
0.20249999999999402 32 14
0.202599999999994 32 14
0.202699999999994 32 14
0.20279999999999399 32 14
0.20289999999999397 32 14
0.20299999999999396 32 14
0.20309999999999395 32 14
0.20319999999999394 32 14
0.20329999999999393 32 14
0.20339999999999392 32 14
0.2034999999999939 32 14
0.2035999999999939 32 14
0.20369999999999389 32 14
0.20379999999999387 32 14
0.20389999999999386 32 14
0.20399999999999385 32 14
0.20409999999999384 32 14
0.20419999999999383 32 14
0.20429999999999382 32 14
0.2043999999999938 32 14
0.2044999999999938 32 14
0.2045999999999938 32 14
0.20469999999999378 32 14
0.20479999999999376 32 14
0.20489999999999375 32 14
0.20499999999999374 32 14
0.20509999999999373 32 14
0.20519999999999372 32 14
0.2052999999999937 32 14
0.2053999999999937 32 14
0.2054999999999937 32 14
0.20559999999999368 32 14
0.20569999999999367 32 14
0.20579999999999365 32 14
0.20589999999999364 31 14
0.20599999999999363 31 14
0.20609999999999362 31 14
0.2061999999999936 31 14
0.2062999999999936 31 14
0.2063999999999936 31 14
0.20649999999999358 31 14
0.20659999999999357 31 14
0.20669999999999356 31 14
0.20679999999999354 31 14
0.20689999999999353 31 14
0.20699999999999352 31 14
0.2070999999999935 31 14
0.2071999999999935 31 14
0.2072999999999935 31 14
0.20739999999999348 31 14
0.20749999999999347 31 14
0.20759999999999346 31 14
0.20769999999999345 31 14
0.20779999999999343 31 14
0.20789999999999342 31 14
0.2079999999999934 31 14
0.2080999999999934 31 14
0.2081999999999934 31 14
0.20829999999999338 31 14
0.20839999999999337 31 14
0.20849999999999336 31 14
0.20859999999999335 31 14
0.20869999999999334 31 14
0.20879999999999332 31 14
0.2088999999999933 31 14
0.2089999999999933 31 14
0.2090999999999933 31 14
0.20919999999999328 31 14
0.20929999999999327 31 14
0.20939999999999326 31 14
0.20949999999999325 31 14
0.20959999999999324 31 14
0.20969999999999323 31 14
0.20979999999999321 31 14
0.2098999999999932 31 14
0.2099999999999932 31 14
0.21009999999999318 31 14
0.21019999999999317 31 14
0.21029999999999316 31 14
0.21039999999999315 31 14
0.21049999999999314 31 14
0.21059999999999313 31 14
0.21069999999999312 31 14
0.2107999999999931 31 14
0.2108999999999931 31 14
0.21099999999999308 31 14
0.21109999999999307 31 14
0.21119999999999306 31 14
0.21129999999999305 31 14
0.21139999999999304 31 14
0.21149999999999303 31 14
0.21159999999999302 31 14
0.211699999999993 31 14
0.211799999999993 31 14
0.21189999999999298 31 14
0.21199999999999297 31 14
0.21209999999999296 31 14
0.21219999999999295 31 14
0.21229999999999294 31 14
0.21239999999999293 31 14
0.21249999999999292 31 14
0.2125999999999929 31 14
0.2126999999999929 31 14
0.21279999999999288 31 14
0.21289999999999287 30 14
0.21299999999999286 30 14
0.21309999999999285 30 14
0.21319999999999284 30 14
0.21329999999999283 30 14
0.21339999999999282 30 14
0.2134999999999928 30 14
0.2135999999999928 30 14
0.21369999999999278 30 14
0.21379999999999277 30 14
0.21389999999999276 30 14
0.21399999999999275 30 14
0.21409999999999274 30 14
0.21419999999999273 30 14
0.21429999999999272 30 14
0.2143999999999927 30 14
0.2144999999999927 30 14
